"","X","estimate","SE","df","t.ratio","pval","padj","fold_change","gene","Chr","male_fold_change","female_fold_change","female_direction","male_direction","opp"
"ILMN_1730032","ILMN_1730032",-0.175675179712391,0.0201611778835563,289.879545186293,-8.71353750892076,2.30550921042718e-16,1.87668449728772e-12,1.13589337998638,"BOK","2",1.11088697511856,1.19045365504991,"positive","positive",0
"ILMN_1786658","ILMN_1786658",0.242837020986097,0.0167427521014007,290.616878418609,14.5040086310411,3.09403589902173e-36,3.39910783866527e-32,-1.18486405800074,"BOLA3","2",-1.161776771191,-1.23503454816496,"negative","negative",0
"ILMN_2343010","ILMN_2343010",0.250746973216437,0.0165264891438557,290.699603018628,15.1724283986632,1.06292327640472e-38,1.19015519259036e-34,-1.19211748902393,"BOLA3","2",-1.16291916434628,-1.25607663516855,"negative","negative",0
"ILMN_1657746","ILMN_1657746",0.147254108697534,0.0165472941142154,289.807722308524,8.8989841892658,6.26129479382046e-17,5.16807272281941e-13,-1.10385002161716,"BPHL","6",-1.08744707176767,-1.13923439581974,"negative","negative",0
"ILMN_1766736","ILMN_1766736",-0.230702506283358,0.023001450702703,294.604261909468,-10.0299111245295,1.46835975800611e-20,1.31374147548807e-16,1.18601145358031,"BPI","20",1.16381076210945,1.23419656230941,"positive","positive",0
"ILMN_1688381","ILMN_1688381",-0.125672036181038,0.0159534136526783,289.908380462715,-7.87743857941902,6.76568683414357e-14,5.11621238397937e-10,1.09032356800166,"BPTF","17",1.05929477884162,1.15872604520797,"positive","positive",0
"ILMN_1738027","ILMN_1738027",-0.159513024538012,0.0207510858507486,289.663880784726,-7.6869724160607,2.35588591412279e-13,1.75136558855888e-09,1.1191611366234,"BRCA1","17",1.08870410005934,1.18616912118253,"positive","positive",0
"ILMN_1736981","ILMN_1736981",-0.0993590193296961,0.0215904817032458,289.605676302451,-4.60198251689581,6.26780441964539e-06,0.0293519396984813,1.07946352803034,"BRD4","19",1.06365747858451,1.11354855884664,"positive","positive",0
"ILMN_1696420","ILMN_1696420",0.0679039186197504,0.0124458101664983,290.360311603914,5.45596612123607,1.04423039590018e-07,0.000577146139814029,-1.05209611106013,"BRD7","16",-1.04152074972859,-1.07473691341766,"negative","negative",0
"ILMN_2082810","ILMN_2082810",0.106045935568439,0.0147478222781185,289.87761694408,7.19061659196834,5.50901419768182e-12,3.90478926331687e-08,-1.08253207006568,"BRD7","16",-1.06882977564912,-1.11198797000505,"negative","negative",0
"ILMN_1701711","ILMN_1701711",-0.0690639870582636,0.0138662434966042,290.008307182801,-4.98072798701227,1.08970280692378e-06,0.00547793601040584,1.04639075114523,"BRD8","5",1.03743591404966,1.06551722944412,"positive","positive",0
"ILMN_1651405","ILMN_1651405",0.154121748669875,0.0127464936883931,290.350430303148,12.0913054552577,1.55786448500889e-27,1.5587992036999e-23,-1.1149408107178,"BRD9","5",-1.10583831661523,-1.13437065810803,"negative","negative",0
"ILMN_1781580","ILMN_1781580",-0.237923885500345,0.0169065270287066,291.312261599489,-14.0729012585708,1.12695589138375e-34,1.22139479508171e-30,1.17625173288419,"BRI3","7",1.15804052535986,1.215575592394,"positive","positive",0
"ILMN_2155172","ILMN_2155172",0.109201086173578,0.0221883247566421,289.605676302451,4.92155615042043,1.44329182175244e-06,0.00716883047864437,-1.08422346687221,"BRIX1","5",-1.05249723203238,-1.15425389445786,"negative","negative",0
"ILMN_1679800","ILMN_1679800",0.21080883883796,0.0161572259313392,290.589955972059,13.0473411545893,6.13520567850312e-31,6.40208712551801e-27,-1.16276094664874,"BRIX1","5",-1.13817127169304,-1.21633785704748,"negative","negative",0
"ILMN_2226324","ILMN_2226324",0.106387368465407,0.0127761167792665,290.347897055523,8.3270504100319,3.30667623852902e-15,2.60466887308931e-11,-1.08445548286006,"BRP44L","6",-1.07177535423511,-1.11167258999,"negative","negative",0
"ILMN_1658800","ILMN_1658800",-0.126613495215543,0.0144028043441285,289.998947010183,-8.79089184233482,1.33834055679979e-16,1.09569941385199e-12,1.08969189405084,"BRPF3","6",1.07730914589158,1.11625691763102,"positive","positive",0
"ILMN_2185845","ILMN_2185845",0.193915582961055,0.0206609822798841,291.712828708762,9.38559359541462,1.84591629259174e-18,1.57991975482927e-14,-1.15651955543722,"BRSK1","19",-1.12048584333499,-1.2363012940811,"negative","negative",0
"ILMN_1673518","ILMN_1673518",0.0892263250910672,0.0152848460144958,289.631219546094,5.83756781104937,1.41838638376362e-08,8.37698998250794e-05,-1.0641230342486,"BRWD1","21",-1.06259711937971,-1.06734612012228,"negative","negative",0
"ILMN_1662896","ILMN_1662896",0.13634561495178,0.0152348166338089,290.306789390793,8.94960656429586,4.34339208121399e-17,3.59763166086955e-13,-1.10152665450755,"WDR11","10",-1.10041890099526,-1.10386492779582,"negative","negative",0
"ILMN_1774596","ILMN_1774596",0.110402756248393,0.0140128042847552,291.262218360434,7.87870536153149,6.62734090569768e-14,5.0135833951603e-10,-1.0732215114189,"BSCL2,HNRNPUL2-BSCL2","11",-1.06704959269892,-1.08634614550566,"negative","negative",0
"ILMN_1778374","ILMN_1778374",-0.136491976922856,0.0175068730589987,292.617014588054,-7.79647950052951,1.12455858277963e-13,8.4465595152578e-10,1.12829726714841,"BSG","19",1.1330229172311,1.11840227520117,"positive","positive",0
"ILMN_1770161","ILMN_1770161",-0.337303841645354,0.0218447467238123,291.510439056556,-15.4409591427155,1.01761601440435e-39,1.14593739382074e-35,1.26280357591995,"BST1","4",1.23037986228621,1.333962642141,"positive","positive",0
"ILMN_1723480","ILMN_1723480",0.129877683129936,0.0153693916176619,291.287666336297,8.45041146460767,1.40590812812838e-15,1.12093055055676e-11,-1.09948380864352,"BST2","19",-1.10570363556627,-1.08648968962184,"negative","negative",0
"ILMN_1676842","ILMN_1676842",0.09434239157635,0.0159659463924201,290.050454212563,5.90897584506106,9.63798329596551e-09,5.76255021265778e-05,-1.07549080211066,"BTAF1","10",-1.07252221323238,-1.08177411663513,"negative","negative",0
"ILMN_1809344","ILMN_1809344",-0.203527995212152,0.0176781234485279,290.270884540519,-11.5129864210276,1.62452153165975e-25,1.57854757231378e-21,1.14901428155941,"BTBD10","11",1.12395318630422,1.2036761113232,"positive","positive",0
"ILMN_1744725","ILMN_1744725",0.14684826355084,0.0132158289205991,290.930585270558,11.1115439245701,3.81726075399903e-24,3.63059670312848e-20,-1.11072237786292,"BTBD6","14",-1.09432627110775,-1.14608650315089,"negative","negative",0
"ILMN_1757298","ILMN_1757298",-0.113066889366362,0.0196401264310534,289.605676302451,-5.75693286717291,2.18189470335138e-08,0.000127073547523184,1.08139924055039,"BTBD7","14",1.05921889651551,1.12967760490811,"positive","positive",0
"ILMN_2319414","ILMN_2319414",0.112052532310167,0.0143184545344601,290.12086734383,7.82574208972696,9.48701759606374e-14,7.1446729515956e-10,-1.07190259642101,"BTF3","5",-1.04877563631168,-1.12232687450412,"negative","negative",0
"ILMN_1659762","ILMN_1659762",0.112048372462959,0.0149576222282459,289.948046544096,7.49105511244742,8.29499450669577e-13,6.05617548933858e-09,-1.07099201521708,"BTF3","5",-1.0431214488749,-1.13219250753305,"negative","negative",0
"ILMN_1759359","ILMN_1759359",0.0962377639509591,0.0145871176866753,289.605676302451,6.59744892843829,1.98533096120233e-10,1.3089287027207e-06,-1.07298392710419,"BTF3L4","1",-1.05869456250163,-1.10373385310877,"negative","negative",0
"ILMN_1775743","ILMN_1775743",-0.188539368235253,0.0124730141066053,290.072920785319,-15.1157824904093,1.79855587066729e-38,2.0088070519483e-34,1.13843601188769,"BTG1","12",1.12155170270472,1.17485712391991,"positive","positive",0
"ILMN_1770085","ILMN_1770085",0.206787236503555,0.0158484347583787,290.547293477641,13.0478018590594,6.12399432957789e-31,6.39144162692331e-27,-1.14991377717085,"BTG2","1",-1.13064691481849,-1.19160108433631,"negative","negative",0
"ILMN_1707339","ILMN_1707339",0.129023878638593,0.01764529417067,290.111662524183,7.3120843093144,2.57431161585539e-12,1.84758344669941e-08,-1.0972683885454,"BTG3","21",-1.08124680668493,-1.13181595630877,"negative","negative",0
"ILMN_2364852","ILMN_2364852",-0.189554416951696,0.0155342753933612,290.760197524156,-12.2023340099085,6.23480493052526e-28,6.2697198381362e-24,1.13343500998997,"BTN2A1","6",1.09831982219304,1.21116101198749,"positive","positive",0
"ILMN_1676528","ILMN_1676528",0.0987600449383128,0.0144709429197375,295.163501306918,6.82471387566669,5.00441806523276e-11,3.39950119171261e-07,-1.0786893914969,"BTN3A2","6",-1.06855392903874,-1.10036606388195,"negative","negative",0
"ILMN_2373831","ILMN_2373831",0.149457452171756,0.0152318834924883,291.550842810236,9.81214517859606,7.98046424885159e-20,7.03398118893779e-16,-1.11562458482117,"BTN3A3","6",-1.08786680102932,-1.17646599538216,"negative","negative",0
"ILMN_1783795","ILMN_1783795",-0.223757420524831,0.0308789407908413,295.379163066824,-7.24627901068411,3.75331796774868e-12,2.67724170639513e-08,1.19359404018828,"BTNL3","5",1.15090047866517,1.28882911210736,"positive","positive",0
"ILMN_1676895","ILMN_1676895",-0.445947197016899,0.0288626122827533,291.733196953224,-15.4506872991317,9.21124517864106e-40,1.03737043201856e-35,1.35907304995963,"BTNL8","5",1.30517898180152,1.4800548137784,"positive","positive",0
"ILMN_1693145","ILMN_1693145",0.209744320731453,0.0134340617733196,290.523156775026,15.6128745178179,2.53245799485528e-40,2.86015805938955e-36,-1.16275676986002,"BUB3","10",-1.14185131501608,-1.20807738994443,"negative","negative",0
"ILMN_2386100","ILMN_2386100",0.160365703464444,0.0199405631034065,289.754065390874,8.04218530002535,2.27242922780569e-14,1.74522564695477e-10,-1.12326895891834,"BUB3","10",-1.09921206940318,-1.17570751060103,"negative","negative",0
"ILMN_1682792","ILMN_1682792",0.265352050348674,0.0220892056294033,289.63925451125,12.0127475292937,3.01776791591866e-27,3.00177374596429e-23,-1.20810078285187,"BYSL","6",-1.16923131303795,-1.29430252095839,"negative","negative",0
"ILMN_1676548","ILMN_1676548",0.188991763279214,0.0154806456455762,290.254739247942,12.2082610509996,6.05725889077458e-28,6.09360244411923e-24,-1.14535078979133,"BZW2","7",-1.12285313323365,-1.19425220907297,"negative","negative",0
"ILMN_1783247","ILMN_1783247",0.157652051899768,0.0223295300841588,290.777015970841,7.06024942332358,1.22580340995293e-11,8.57081744239089e-08,-1.12542198044419,"C10orf11","10",-1.11454246395874,-1.1486998682152,"negative","negative",0
"ILMN_1761411","ILMN_1761411",-0.113154846512676,0.020748742162068,289.798109639943,-5.45357620374408,1.05851001399059e-07,0.000584720931728402,1.0751776837238,"MCMBP","10",1.04806675498889,1.13463309500518,"positive","positive",0
"ILMN_1665508","ILMN_1665508",-0.117872230869053,0.0194961031986817,289.605676302445,-6.04593798400818,4.56831313355864e-09,2.78667101147077e-05,1.09033476175348,"C10orf12","10",1.06349919934931,1.1491294918577,"positive","positive",0
"ILMN_1674046","ILMN_1674046",-0.13258075737118,0.0225587684913055,290.494319093728,-5.87712744258527,1.14323775604404e-08,6.80455112397413e-05,1.09608370680513,"C10orf128","10",1.05846092659037,1.17981134679403,"positive","positive",0
"ILMN_1701243","ILMN_1701243",0.112048603270247,0.0226259145432904,289.841147353402,4.95222427609998,1.24802375202548e-06,0.00624136678387942,-1.08237968073049,"C10orf2","10",-1.05194511049026,-1.14943553911933,"negative","negative",0
"ILMN_1658830","ILMN_1658830",-0.141998660691986,0.0152709931688876,289.840118553925,-9.29858713978649,3.58035735922847e-18,3.04294571960828e-14,1.10354980920343,"C10orf26","10",1.08075787978016,1.15317062718194,"positive","positive",0
"ILMN_1772706","ILMN_1772706",0.145804315554171,0.01697623882484,290.816905306867,8.58872904997232,5.43627261328492e-16,4.378917590001e-12,-1.10574663164001,"C10orf32,C10orf32-AS3MT","10",-1.11600494722526,-1.08443468455974,"negative","negative",0
"ILMN_1684497","ILMN_1684497",0.123962993563481,0.0177592813036588,291.334072431199,6.98018075415823,1.99423021212832e-11,1.38060557585644e-07,-1.09165855333003,"PYROXD2","10",-1.07321375267682,-1.13157610932072,"negative","negative",0
"ILMN_1662470","ILMN_1662470",0.268362372842385,0.0212256872047627,290.714687355742,12.6432831245232,1.7051201156271e-29,1.75013528667966e-25,-1.20544058470039,"C10orf35","10",-1.18387708357242,-1.25218104068513,"negative","negative",0
"ILMN_2375141","ILMN_2375141",-0.187429435298002,0.0216443404988546,290.650766601653,-8.6595124165562,3.32919693701559e-16,2.69498492051412e-12,1.14501850140091,"FRA10AC1","10",1.12051708481908,1.19842443884954,"positive","positive",0
"ILMN_1792270","ILMN_1792270",-0.195830983579835,0.0199903865865109,289.67413146206,-9.79625795290911,9.30855692870392e-20,8.19339180864519e-16,1.14468015055161,"C10orf46","10",1.11318345583535,1.21400902862875,"positive","positive",0
"ILMN_2205963","ILMN_2205963",-0.623461665412574,0.0237995852031697,290.151196287759,-26.196324855676,1.95413531630385e-78,2.33949080067897e-74,1.54179971747466,"C10orf54","10",1.48577237322628,1.66689366431318,"positive","positive",0
"ILMN_1672717","ILMN_1672717",0.176935546694466,0.0165942019333213,290.406312076521,10.6624920803921,1.28336010044606e-22,1.19044482917377e-18,-1.13458120858926,"C10orf57","10",-1.11577501057953,-1.17526020464099,"negative","negative",0
"ILMN_2118472","ILMN_2118472",-0.0768652985219021,0.0135469649696851,289.78316550755,-5.67398666003111,3.3803414021715e-08,0.000193997793070622,1.05701287155577,"C10orf58","10",1.02687326049447,1.12346111152655,"positive","positive",0
"ILMN_1783873","ILMN_1783873",-0.0928448500914293,0.0192887501909431,289.639114576404,-4.81341969657651,2.39263102148437e-06,0.0116628358366773,1.07453749043734,"RNLS","10",1.05666025765016,1.11321085682291,"positive","positive",0
"ILMN_1710207","ILMN_1710207",0.157499577779223,0.0141896453183543,290.607183519151,11.0996134325851,4.23119323475102e-24,4.02132605030737e-20,-1.12091499197274,"FAM178A","10",-1.09971174443864,-1.16694964194185,"negative","negative",0
"ILMN_1678652","ILMN_1678652",0.178400769080781,0.0202157703498568,289.837252213823,8.82483160390891,1.0563442230932e-16,8.66941703892589e-13,-1.1317031988175,"TCTN3","10",-1.10958746244983,-1.17976677639501,"negative","negative",0
"ILMN_1768077","ILMN_1768077",0.132771265916053,0.0193946736517072,289.651517758179,6.84575921721508,4.54431335431526e-11,3.09513182562412e-07,-1.09794159738744,"TCTN3","10",-1.08246512849148,-1.13128708016367,"negative","negative",0
"ILMN_1738047","ILMN_1738047",-0.568326329249344,0.0249131231131484,290.266431751767,-22.8123277305766,1.07008036624922e-66,1.27660587693532e-62,1.48603916003048,"FAM170B","10",1.44307177259322,1.5808295339395,"positive","positive",0
"ILMN_1792110","ILMN_1792110",0.160665316647572,0.0156888545904668,290.177529235037,10.2407295396312,3.26589611069429e-21,2.96282095162186e-17,-1.11897727016398,"C10orf76","10",-1.08422359147386,-1.19591266818815,"negative","negative",0
"ILMN_2128967","ILMN_2128967",0.256718994512058,0.0232699535680221,290.219722935349,11.0322091430747,7.25892579543993e-24,6.86912148022481e-20,-1.19527378845316,"C11orf1","11",-1.14676167224709,-1.30433969690221,"negative","negative",0
"ILMN_1786759","ILMN_1786759",0.133350565337806,0.0140881993451128,290.45183081675,9.46540874892326,1.05263615162533e-18,9.06319726549409e-15,-1.09923714033843,"C11orf10","11",-1.08492101561325,-1.13003037393098,"negative","negative",0
"ILMN_1788356","ILMN_1788356",0.162149915706512,0.0196818296888151,289.926613626852,8.23855902983753,6.05960774529148e-15,4.74164306069058e-11,-1.12345261825579,"AKIP1","11",-1.09828868781308,-1.17839024215513,"negative","negative",0
"ILMN_1752988","ILMN_1752988",0.20656783517561,0.0171456428509075,290.542558501812,12.0478326168259,2.19906338572172e-27,2.1944453526117e-23,-1.15555546500965,"AKIP1","11",-1.14002210013982,-1.18898900456668,"negative","negative",0
"ILMN_2077094","ILMN_2077094",0.152093913674029,0.0148640571297905,290.332803810016,10.2323283842339,3.46912486479314e-21,3.14510860242146e-17,-1.10810909290931,"C11orf2","11",-1.10320774074643,-1.11851024838067,"negative","negative",0
"ILMN_1786872","ILMN_1786872",0.108202831188627,0.017493451973443,290.048280459076,6.1853333094515,2.1029333555184e-09,1.31012748048796e-05,-1.0794721492697,"C11orf31","11",-1.07142057843323,-1.09663973516406,"negative","negative",0
"ILMN_1767642","ILMN_1767642",0.24213100405603,0.0189428304248957,290.525929696174,12.7821977299553,5.48806852622298e-30,5.66807717388309e-26,-1.18684655524453,"C11orf46","11",-1.1443201786216,-1.28171831076828,"negative","negative",0
"ILMN_1739345","ILMN_1739345",0.108472848432214,0.013012330246046,290.157346609057,8.3361585804491,3.11414767489396e-15,2.4551940268864e-11,-1.07691433765215,"C11orf48","11",-1.0663892312572,-1.0994376915318,"negative","negative",0
"ILMN_2213297","ILMN_2213297",-0.142471430352607,0.0140782595707762,290.044330981122,-10.119960470707,8.17259415206616e-21,7.35370021802913e-17,1.10073318472808,"C11orf54","11",1.08627167455169,1.13184475030834,"positive","positive",0
"ILMN_1664738","ILMN_1664738",-0.144823249527966,0.0168839328917722,289.663985188516,-8.57757789350967,5.95676636819933e-16,4.79460124976364e-12,1.11204710138502,"C11orf54","11",1.07597836243016,1.19207126172681,"positive","positive",0
"ILMN_1815878","ILMN_1815878",-0.0717156898827133,0.0104988314769248,291.240339395101,-6.83082589146573,4.92747997175429e-11,3.34871538880422e-07,1.0538695520502,"LAMTOR1","11",1.0500491339839,1.06196676360582,"positive","positive",0
